what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1283319642830
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1283319642830
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1283319642830
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1283319642831
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1283319642832
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1283319642850
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1283319642852
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1283319642852
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1283319642853
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1283319642853
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1283319642854
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1283319642855
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1283319642855
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1283319642856
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1283319642857
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1283319642858
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1283319642858
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1283319642858
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1283319642859
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1283319642859
started,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1283319642860
started,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1283319642863
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1283319642863
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1283319642864
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1283319642864
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1283319642865
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1283319642865
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1283319642866
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1283319642866
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1283319642867
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1283319642868
os,sysinfo,,,"macosx",1283319642872
arch,sysinfo,,,"x86",1283319642872
ws,sysinfo,,,"cocoa",1283319642872
locale,sysinfo,,,"sv_SE",1283319642872
processors,sysinfo,,,"2",1283319642872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1283319642872
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1283319642872
java.specification.name,sysinfo,,,"Java Platform API Specification",1283319642872
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283319642872
java.specification.version,sysinfo,,,"1.6",1283319642872
java.vendor,sysinfo,,,"Apple Inc.",1283319642872
java.version,sysinfo,,,"1.6.0_20",1283319642872
java.vm.info,sysinfo,,,"mixed mode",1283319642872
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1283319642872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1283319642872
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283319642872
java.vm.specification.version,sysinfo,,,"1.0",1283319642872
java.vm.vendor,sysinfo,,,"Apple Inc.",1283319642872
java.vm.version,sysinfo,,,"16.3-b01-279",1283319642872
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1283319643935
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1283319645243
